1682128013.101134  275.000000   0.000000   0.816033   -0.009744
1682128013.154178  275.000000   0.000000   0.816033   -0.009744
1682128013.207514  275.000000   0.000000   0.816033   -0.009744
1682128013.263547  275.000000   0.000000   0.816033   -0.014031
1682128013.316825  275.000000   0.000000   0.816033   0.018708
1682128013.369040  275.000000   0.000000   0.816033   0.095877
1682128013.421706  275.000000   0.000000   0.816033   0.182010
1682128013.474549  275.000000   0.015000   0.816033   0.269313
1682128013.528009  275.000000   0.030000   0.816033   0.297374
1682128013.581285  275.000000   0.045000   0.816033   0.301272
1682128013.634558  275.000000   0.075000   0.816033   0.301272
1682128013.639209  275.000000   0.075000   0.816033   0.301272
1682128013.644626  275.000000   0.075000   0.816033   0.301272
1682128013.649410  275.000000   0.075000   0.816033   0.301272
1682128013.654782  275.000000   0.075000   0.816033   0.300882
1682128013.659104  275.000000   0.075000   0.815760   0.300882
1682128013.664155  275.000000   0.075000   0.816033   0.300882
1682128013.668803  275.000000   0.075000   0.815760   0.300882
1682128013.673334  275.000000   0.075000   0.815760   0.300882
1682128013.677644  275.000000   0.075000   0.815760   0.300882
1682128013.686570  275.000000   0.075000   0.815760   0.301272
1682128013.720201  275.000000   0.075000   0.815484   0.301272
1682128013.758583  275.000000   0.105000   0.815205   0.301662
1682128013.810897  275.000000   0.120000   0.815205   0.301272
1682128013.843172  275.000000   0.135000   0.788020   0.301662
1682128013.867416  275.000000   0.165000   0.787653   0.301662
1682128013.896633  275.000000   0.180000   0.787653   0.302831
1682128013.929306  275.000000   0.180000   0.786909   0.300103
1682128013.967060  275.000000   0.225000   0.786532   0.296205
1682128013.999740  275.000000   0.240000   0.786152   0.292308
1682128014.033180  275.000000   0.255000   0.785768   0.291528
1682128014.067172  275.000000   0.270000   0.748360   0.290359
1682128014.100117  275.000000   0.300000   0.747832   0.289969
1682128014.133798  275.000000   0.315000   0.747299   0.287241
1682128014.172716  275.000000   0.330000   0.694796   0.282564
1682128014.207235  275.000000   0.360000   0.693253   0.273600
1682128014.240128  275.000000   0.375000   0.691683   0.267754
1682128014.273606  275.000000   0.405000   0.614508   0.259569
1682128014.315385  275.000000   0.420000   0.612124   0.249046
1682128014.339004  275.000000   0.420000   0.490603   0.240472
1682128014.367036  275.000000   0.450000   0.488701   0.234626
1682128014.400348  275.000000   0.450000   0.484852   0.220205
1682128014.437273  275.000000   0.480000   0.290758   0.206954
1682128014.471743  275.000000   0.495000   0.284748   0.184349
1682128014.504857  275.000000   0.510000   0.014887   0.162133
1682128014.538309  275.000000   0.525000   0.007448   0.137579
1682128014.573109  275.000000   0.540000   0.003725   0.097436
1682128014.605866  275.000000   0.555000   -0.269444   0.065087
1682128014.639262  275.000000   0.555000   -0.275610   0.030010
1682128014.673852  275.000000   0.570000   -0.000000   -0.012862
1682128014.706715  275.000000   0.585000   -0.269444   -0.047549
1682128014.741152  275.000000   0.600000   -0.003725   -0.077559
1682128014.774033  275.000000   0.615000   0.003725   -0.087303
1682128014.807392  275.000000   0.630000   0.007448   -0.087303
1682128014.841830  275.000000   0.645000   0.275610   -0.071713
1682128014.875155  275.000000   0.660000   0.281717   -0.053395
1682128014.907975  275.000000   0.660000   0.284748   -0.026892
1682128014.942287  275.000000   0.675000   0.284748   0.012472
1682128014.975541  275.000000   0.690000   0.474981   0.035856
1682128015.009818  275.000000   0.705000   0.476982   0.066256
1682128015.042851  275.000000   0.705000   0.281717   0.085744
1682128015.076526  275.000000   0.705000   0.275610   0.106790
1682128015.110018  275.000000   0.720000   0.003725   0.131733
1682128015.143729  275.000000   0.735000   -0.000000   0.129005
1682128015.176746  275.000000   0.735000   -0.275610   0.109518
1682128015.211288  275.000000   0.735000   -0.281717   0.056513
1682128015.244705  275.000000   0.750000   -0.284748   0.009744
1682128015.277752  275.000000   0.780000   -0.284748   -0.045600
1682128015.311469  275.000000   0.780000   -0.281717   -0.099385
1682128015.344596  275.000000   0.780000   -0.011169   -0.118872
1682128015.378270  275.000000   0.795000   -0.003725   -0.121990
1682128015.412844  275.000000   0.810000   0.272533   -0.121990
1682128015.445401  275.000000   0.825000   0.278671   -0.107179
1682128015.480308  275.000000   0.825000   0.281717   -0.072882
1682128015.513821  275.000000   0.825000   0.281717   -0.022215
1682128015.546554  275.000000   0.825000   0.476982   0.044821
1682128015.580474  275.000000   0.825000   0.287761   0.081067
1682128015.613793  275.000000   0.840000   0.281717   0.090810
1682128015.647251  275.000000   0.840000   0.275610   0.097826
1682128015.680947  275.000000   0.840000   0.007448   0.105621
1682128015.714178  275.000000   0.840000   -0.000000   0.098605
1682128015.747005  275.000000   0.855000   -0.275610   0.083405
1682128015.780864  275.000000   0.855000   -0.275610   0.059631
1682128015.813597  275.000000   0.870000   -0.275610   0.028062
1682128015.847607  275.000000   0.855000   -0.278671   -0.028451
1682128015.880629  275.000000   0.870000   -0.281717   -0.076779
1682128015.913723  275.000000   0.885000   -0.275610   -0.104062
1682128015.947744  275.000000   0.885000   0.011169   -0.117313
1682128015.980582  275.000000   0.885000   0.014887   -0.113805
1682128016.014709  275.000000   0.885000   0.281717   -0.113415
1682128016.047376  275.000000   0.900000   0.488701   -0.096656
1682128016.073288  275.000000   0.885000   0.490603   -0.077169
1682128016.107320  275.000000   0.900000   0.492489   -0.011303
1682128016.140178  275.000000   0.900000   0.614508   0.041703
1682128016.173511  275.000000   0.915000   0.499873   0.095877
1682128016.208966  275.000000   0.915000   0.302554   0.150441
1682128016.242568  275.000000   0.915000   0.299634   0.173826
1682128016.275921  275.000000   0.915000   0.048000   0.171487
1682128016.309149  275.000000   0.915000   -0.234803   0.150441
1682128016.357659  275.000000   0.915000   -0.250667   0.085354
1682128016.390276  275.000000   0.915000   -0.241164   0.036246
1682128016.414908  275.000000   0.945000   -0.225241   -0.013251
1682128016.448299  275.000000   0.930000   -0.447973   -0.058851
1682128016.482432  275.000000   0.930000   -0.237986   -0.087692
1682128016.514219  275.000000   0.945000   -0.196634   -0.117703
1682128016.548238  275.000000   0.945000   -0.196634   -0.124718
1682128016.580875  275.000000   0.945000   -0.196634   -0.126667
1682128016.615111  275.000000   0.930000   0.355958   -0.104451
1682128016.648349  275.000000   0.945000   0.380791   -0.094708
1682128016.681356  275.000000   0.945000   0.376524   -0.082236
1682128016.715287  275.000000   0.930000   0.657957   -0.052226
1682128016.748307  275.000000   0.915000   0.660586   -0.006236
1682128016.781660  275.000000   0.930000   0.659942   0.047549
1682128016.815227  275.000000   0.945000   0.667103   0.120821
1682128016.848509  275.000000   0.930000   0.665991   0.157456
1682128016.881582  275.000000   0.945000   0.579070   0.217477
1682128016.915006  275.000000   0.945000   0.436743   0.244759
1682128016.949413  275.000000   0.960000   0.444394   0.240082
