1673403304.568544	-0.760000	-0.162133
1673403304.669448	0.800000	-0.161744
1673403304.770176	-0.880000	-0.161744
1673403304.870795	0.920000	-0.161744
1673403304.971487	-0.340000	-0.161744
1673403305.072225	-0.260000	-0.161744
1673403305.173092	0.540000	-0.161744
1673403305.273791	0.920000	-0.161744
1673403305.374525	-0.840000	-0.161744
1673403305.475339	0.780000	-0.161744
1673403305.578174	-0.040000	-0.161744
1673403305.678918	0.880000	-0.161744
1673403305.779541	0.260000	-0.161744
1673403305.880423	-0.880000	-0.161744
1673403305.981155	-0.840000	-0.161744
1673403306.081777	0.220000	-0.161744
1673403306.182463	0.820000	-0.161744
1673403306.283281	-0.060000	-0.161744
1673403306.384025	0.140000	-0.161744
1673403306.484998	0.040000	-0.161744
1673403306.585766	0.200000	-0.161744
1673403306.686508	0.500000	-0.161744
1673403306.787363	0.600000	-0.165251
1673403306.888220	-0.200000	-0.168369
1673403306.989092	0.480000	-0.172267
1673403307.089889	-0.660000	-0.176944
1673403307.190643	-0.940000	-0.183569
1673403307.291219	-0.260000	-0.191364
1673403307.391931	0.320000	-0.199938
1673403307.492638	0.440000	-0.210462
1673403307.593426	0.360000	-0.222544
1673403307.694231	0.280000	-0.235405
1673403307.795085	0.320000	-0.250995
1673403307.895852	-0.040000	-0.265415
1673403307.996538	0.000000	-0.277497
1673403308.097337	0.880000	-0.286851
1673403308.198059	0.740000	-0.292697
1673403308.298899	-0.100000	-0.295815
1673403308.399639	0.260000	-0.296595
1673403308.500323	0.940000	-0.293477
1673403308.601138	0.140000	-0.286851
1673403308.701917	0.640000	-0.277497
1673403308.802754	-0.220000	-0.265026
1673403308.903782	0.240000	-0.247487
1673403309.004608	0.140000	-0.231508
1673403309.105270	0.760000	-0.216697
1673403309.205964	0.240000	-0.203836
1673403309.306758	-0.760000	-0.190974
1673403309.407454	0.540000	-0.179672
1673403309.508488	-0.440000	-0.169538
1673403309.609482	-0.940000	-0.162133
1673403309.710222	0.060000	-0.155897
1673403309.810945	0.180000	-0.150051
1673403309.911791	-0.100000	-0.146154
1673403310.012495	-0.220000	-0.142256
1673403310.113227	0.980000	-0.138359
1673403310.213873	-0.620000	-0.133682
1673403310.314753	-0.520000	-0.130174
1673403310.415435	0.940000	-0.126277
1673403310.516185	-0.740000	-0.122769
1673403310.616887	-0.220000	-0.119262
1673403310.717644	0.920000	-0.115754
1673403310.818533	0.860000	-0.108738
1673403310.919070	0.740000	-0.106400
1673403311.019794	0.260000	-0.107569
1673403311.120625	-0.300000	-0.107959
1673403311.221451	-0.080000	-0.106790
1673403311.322165	-0.500000	-0.104062
1673403311.423086	-0.740000	-0.099774
1673403311.523814	-0.780000	-0.093928
1673403311.624753	-0.960000	-0.085354
1673403311.725602	-0.080000	-0.074441
1673403311.826354	0.100000	-0.062749
1673403311.927122	-0.180000	-0.048328
1673403312.027969	0.340000	-0.028841
1673403312.128593	-0.760000	-0.009354
1673403312.229386	0.220000	0.010523
1673403312.330258	-0.860000	0.030010
1673403312.430996	-0.180000	0.049497
1673403312.531780	0.140000	0.069764
1673403312.632577	-0.020000	0.088862
1673403312.733263	0.740000	0.101723
1673403312.833795	-0.180000	0.116144
1673403312.934465	-0.820000	0.129395
1673403313.035308	-0.940000	0.141867
1673403313.135930	0.540000	0.152779
1673403313.236663	0.580000	0.160574
1673403313.337259	0.780000	0.165251
1673403313.437861	0.940000	0.166031
1673403313.538623	-0.480000	0.163303
1673403313.639502	0.140000	0.157846
1673403313.740185	-0.200000	0.148882
1673403313.840922	-0.240000	0.137579
1673403313.941790	0.280000	0.125887
1673403314.042871	0.280000	0.114974
1673403314.143604	-0.580000	0.105621
1673403314.244382	0.800000	0.098215
1673403314.345091	0.520000	0.093928
1673403314.445744	-0.720000	0.093538
