5.26	-1.7075	-0.1881	0.0669
5.27	-1.697	-0.1874	0.0688
5.28	-1.6864	-0.1867	0.0707
5.29	-1.6755	-0.186	0.0725
5.3	-1.6645	-0.1852	0.0744
5.31	-1.6534	-0.1845	0.0763
5.32	-1.642	-0.1837	0.0781
5.33	-1.6305	-0.1829	0.0799
5.34	-1.6189	-0.1821	0.0818
5.35	-1.607	-0.1812	0.0836
5.36	-1.5951	-0.1804	0.0854
5.37	-1.5829	-0.1795	0.0872
5.38	-1.5706	-0.1786	0.089
5.39	-1.5581	-0.1777	0.0908
5.4	-1.5455	-0.1768	0.0926
5.41	-1.5328	-0.1758	0.0943
5.42	-1.5198	-0.1749	0.0961
5.43	-1.5068	-0.1739	0.0978
5.44	-1.4935	-0.1729	0.0996
5.45	-1.4802	-0.1719	0.1013
5.46	-1.4666	-0.1709	0.103
5.47	-1.453	-0.1698	0.1047
5.48	-1.4391	-0.1687	0.1064
5.49	-1.4252	-0.1677	0.1081
5.5	-1.4111	-0.1666	0.1098
5.51	-1.3968	-0.1655	0.1115
5.52	-1.3825	-0.1643	0.1131
5.53	-1.3679	-0.1632	0.1148
5.54	-1.3533	-0.162	0.1164
5.55	-1.3385	-0.1608	0.118
5.56	-1.3236	-0.1596	0.1196
5.57	-1.3085	-0.1584	0.1212
5.58	-1.2933	-0.1572	0.1228
5.59	-1.278	-0.1559	0.1244
5.6	-1.2625	-0.1547	0.1259
5.61	-1.247	-0.1534	0.1275
5.62	-1.2313	-0.1521	0.129
5.63	-1.2154	-0.1508	0.1305
5.64	-1.1995	-0.1495	0.132
5.65	-1.1834	-0.1482	0.1335
5.66	-1.1672	-0.1468	0.135
5.67	-1.151	-0.1454	0.1365
5.68	-1.1345	-0.1441	0.1379
5.69	-1.118	-0.1427	0.1394
5.7	-1.1014	-0.1413	0.1408
5.71	-1.0846	-0.1398	0.1422
5.72	-1.0678	-0.1384	0.1436
5.73	-1.0508	-0.137	0.145
5.74	-1.0337	-0.1355	0.1464
5.75	-1.0166	-0.134	0.1477
5.76	-0.9993	-0.1325	0.1491
5.77	-0.9819	-0.131	0.1504
5.78	-0.9644	-0.1295	0.1517
5.79	-0.9469	-0.128	0.153
5.8	-0.9292	-0.1264	0.1543
5.81	-0.9114	-0.1249	0.1555
5.82	-0.8936	-0.1233	0.1568
5.83	-0.8757	-0.1217	0.158
5.84	-0.8576	-0.1201	0.1592
5.85	-0.8395	-0.1185	0.1604
5.86	-0.8213	-0.1169	0.1616
5.87	-0.8031	-0.1153	0.1628
5.88	-0.7847	-0.1136	0.164
5.89	-0.7663	-0.112	0.1651
5.9	-0.7478	-0.1103	0.1662
5.91	-0.7292	-0.1087	0.1673
5.92	-0.7105	-0.107	0.1684
5.93	-0.6918	-0.1053	0.1695
5.94	-0.673	-0.1036	0.1705
5.95	-0.6541	-0.1019	0.1716
5.96	-0.6352	-0.1001	0.1726
5.97	-0.6162	-0.0984	0.1736
5.98	-0.5971	-0.0967	0.1746
5.99	-0.578	-0.0949	0.1755
6	-0.5588	-0.0931	0.1765
6.01	-0.5396	-0.0914	0.1774
6.02	-0.5203	-0.0896	0.1783
6.03	-0.501	-0.0878	0.1792
6.04	-0.4816	-0.086	0.1801
6.05	-0.4622	-0.0842	0.181
6.06	-0.4427	-0.0824	0.1818
6.07	-0.4231	-0.0805	0.1826
6.08	-0.4036	-0.0787	0.1834
6.09	-0.384	-0.0769	0.1842
6.1	-0.3643	-0.075	0.185
6.11	-0.3446	-0.0731	0.1857
6.12	-0.3249	-0.0713	0.1865
6.13	-0.3052	-0.0694	0.1872
6.14	-0.2854	-0.0675	0.1879
6.15	-0.2656	-0.0656	0.1885
6.16	-0.2457	-0.0638	0.1892
6.17	-0.2259	-0.0619	0.1898
6.18	-0.206	-0.06	0.1905
6.19	-0.1861	-0.058	0.1911
6.2	-0.1662	-0.0561	0.1916
6.21	-0.1462	-0.0542	0.1922
6.22	-0.1263	-0.0523	0.1927
6.23	-0.1063	-0.0503	0.1933
6.24	-0.0863	-0.0484	0.1938
6.25	-0.0664	-0.0465	0.1943
6.26	-0.0464	-0.0445	0.1947
6.27	-0.0264	-0.0426	0.1952
6.28	-0.0064	-0.0406	0.1956
6.29	0.0136	-0.0386	0.196
6.3	0.0336	-0.0367	0.1964
6.31	0.0536	-0.0347	0.1967
6.32	0.0736	-0.0327	0.1971
6.33	0.0936	-0.0308	0.1974
6.34	0.1136	-0.0288	0.1977
6.35	0.1335	-0.0268	0.198
6.36	0.1535	-0.0248	0.1983
6.37	0.1734	-0.0228	0.1985
6.38	0.1933	-0.0209	0.1988
6.39	0.2132	-0.0189	0.199
6.4	0.2331	-0.0169	0.1992
6.41	0.253	-0.0149	0.1993
6.42	0.2728	-0.0129	0.1995
6.43	0.2926	-0.0109	0.1996
6.44	0.3123	-0.0089	0.1997
6.45	0.3321	-0.0069	0.1998
6.46	0.3518	-0.0049	0.1999
6.47	0.3715	-0.0029	0.1999
6.48	0.3911	-0.0009	0.2
6.49	0.4107	0.0011	0.2
6.5	0.4302	0.0031	0.1999
6.51	0.4497	0.0051	0.1999
6.52	0.4692	0.0071	0.1999
6.53	0.4886	0.0091	0.1998
6.54	0.508	0.0111	0.1997
6.55	0.5273	0.0131	0.1996
6.56	0.5466	0.0151	0.1995
6.57	0.5658	0.0171	0.1993
6.58	0.585	0.0191	0.1991
6.59	0.604	0.0211	0.199
6.6	0.6231	0.023	0.1987
6.61	0.6421	0.025	0.1985
6.62	0.661	0.027	0.1983
6.63	0.6798	0.029	0.198
6.64	0.6986	0.031	0.1977
6.65	0.7173	0.0329	0.1974
6.66	0.7359	0.0349	0.1971
6.67	0.7545	0.0369	0.1967
6.68	0.773	0.0388	0.1963
6.69	0.7914	0.0408	0.196
6.7	0.8097	0.0428	0.1955
6.71	0.8279	0.0447	0.1951
6.72	0.8461	0.0467	0.1947
6.73	0.8642	0.0486	0.1942
6.74	0.8822	0.0505	0.1937
6.75	0.9001	0.0525	0.1932
6.76	0.9179	0.0544	0.1927
6.77	0.9356	0.0563	0.1921
6.78	0.9533	0.0582	0.1916
6.79	0.9708	0.0601	0.191
6.8	0.9882	0.062	0.1904
6.81	1.0056	0.0639	0.1898
6.82	1.0228	0.0658	0.1891
6.83	1.0399	0.0677	0.1885
6.84	1.057	0.0696	0.1878
6.85	1.0739	0.0715	0.1871
6.86	1.0907	0.0733	0.1864
6.87	1.1074	0.0752	0.1857
6.88	1.124	0.077	0.1849
6.89	1.1405	0.0789	0.1841
6.9	1.1569	0.0807	0.1833
6.91	1.1731	0.0825	0.1825
6.92	1.1893	0.0844	0.1817
6.93	1.2053	0.0862	0.1809
6.94	1.2212	0.088	0.18
6.95	1.237	0.0898	0.1791
6.96	1.2526	0.0915	0.1782
6.97	1.2682	0.0933	0.1773
6.98	1.2836	0.0951	0.1764
6.99	1.2988	0.0968	0.1754
