1670634233.001723  225.000000   0.000000   0.881660   0.175385
1670634233.043975  225.000000   0.000000   0.881660   0.175385
1670634233.085166  225.000000   0.000000   0.881660   0.174605
1670634233.127826  225.000000   0.000000   0.881660   0.174995
1670634233.168048  225.000000   0.000000   0.881660   0.174995
1670634233.208129  225.000000   0.015000   0.881660   0.171097
1670634233.248949  225.000000   0.015000   0.881660   0.180451
1670634233.288115  225.000000   0.030000   0.881660   0.217867
1670634233.328065  225.000000   0.030000   0.881660   0.278667
1670634233.368525  225.000000   0.045000   0.881660   0.310626
1670634233.409022  225.000000   0.030000   0.881269   0.327774
1670634233.413110  225.000000   0.030000   0.881660   0.328944
1670634233.416800  225.000000   0.030000   0.870605   0.328944
1670634233.420263  225.000000   0.030000   0.870138   0.328944
1670634233.423681  225.000000   0.030000   0.856742   0.328554
1670634233.433054  225.000000   0.045000   0.856742   0.328554
1670634233.466309  225.000000   0.045000   0.856742   0.326215
1670634233.503052  225.000000   0.030000   0.856742   0.322318
1670634233.546007  225.000000   0.045000   0.856742   0.318810
1670634233.578202  225.000000   0.045000   0.869667   0.317251
1670634233.611695  225.000000   0.060000   0.856171   0.317251
1670634233.644476  225.000000   0.060000   0.856171   0.317251
1670634233.677795  225.000000   0.090000   0.838911   0.317641
1670634233.713215  225.000000   0.105000   0.838911   0.316862
1670634233.745964  225.000000   0.120000   0.838911   0.314523
1670634233.778909  225.000000   0.120000   0.817072   0.312185
1670634233.813039  225.000000   0.150000   0.816150   0.307118
1670634233.845838  225.000000   0.165000   0.816150   0.304779
1670634233.879011  225.000000   0.165000   0.815222   0.302051
1670634233.913098  225.000000   0.195000   0.787415   0.301272
1670634233.945432  225.000000   0.195000   0.786184   0.296205
1670634233.978859  225.000000   0.210000   0.784944   0.291138
1670634234.012009  225.000000   0.210000   0.784944   0.286462
1670634234.045013  225.000000   0.225000   0.783700   0.286851
1670634234.073485  225.000000   0.225000   0.782452   0.288021
1670634234.106987  225.000000   0.240000   0.782452   0.287241
1670634234.147238  225.000000   0.240000   0.741722   0.288410
1670634234.180120  225.000000   0.255000   0.739990   0.284513
1670634234.212505  225.000000   0.270000   0.681231   0.278277
1670634234.245241  225.000000   0.270000   0.678698   0.268533
1670634234.272135  225.000000   0.300000   0.452370   0.262687
1670634234.307267  225.000000   0.300000   0.229590   0.249826
1670634234.347346  225.000000   0.330000   0.219983   0.221764
1670634234.380226  225.000000   0.330000   -0.078173   0.188246
1670634234.412876  225.000000   0.345000   -0.088742   0.148882
1670634234.438264  225.000000   0.345000   -0.347226   0.101723
1670634234.472089  225.000000   0.345000   -0.355026   0.049497
1670634234.510334  225.000000   0.360000   -0.362583   -0.021436
1670634234.544612  225.000000   0.375000   -0.527465   -0.073662
1670634234.578008  225.000000   0.390000   -0.527465   -0.129785
1670634234.611281  225.000000   0.405000   -0.527465   -0.160964
1670634234.644907  225.000000   0.405000   -0.527465   -0.173436
1670634234.678027  225.000000   0.405000   -0.527465   -0.190974
1670634234.711396  225.000000   0.420000   -0.522436   -0.205005
1670634234.750278  225.000000   0.435000   -0.522436   -0.206954
1670634234.784419  225.000000   0.450000   -0.522436   -0.204226
1670634234.814993  225.000000   0.465000   -0.517254   -0.200718
1670634234.848533  225.000000   0.465000   -0.339190   -0.200718
1670634234.882158  225.000000   0.480000   -0.330927   -0.204226
1670634234.915458  225.000000   0.480000   -0.322448   -0.204226
1670634234.948584  225.000000   0.495000   -0.322448   -0.185128
1670634234.981651  225.000000   0.495000   -0.313765   -0.164472
1670634235.015577  225.000000   0.495000   -0.045355   -0.142256
1670634235.049703  225.000000   0.510000   -0.045355   -0.136021
1670634235.081971  225.000000   0.510000   -0.034128   -0.127446
1670634235.113510  225.000000   0.525000   -0.034128   -0.106790
1670634235.151058  225.000000   0.525000   -0.034128   -0.064697
1670634235.184542  225.000000   0.540000   -0.034128   -0.037026
1670634235.219335  225.000000   0.540000   -0.034128   -0.026113
1670634235.251202  225.000000   0.555000   -0.034128   -0.022215
1670634235.288603  225.000000   0.555000   -0.034128   -0.022215
1670634235.318909  225.000000   0.555000   -0.034128   -0.022215
1670634235.351038  225.000000   0.570000   -0.304894   -0.022215
1670634235.384523  225.000000   0.555000   -0.304894   -0.026113
1670634235.418722  225.000000   0.570000   -0.304894   -0.042092
1670634235.451108  225.000000   0.570000   -0.313765   -0.061190
1670634235.484316  225.000000   0.570000   -0.313765   -0.084574
1670634235.515127  225.000000   0.570000   -0.304894   -0.102892
1670634235.540330  225.000000   0.570000   -0.304894   -0.116923
1670634235.573978  225.000000   0.570000   -0.304894   -0.121210
1670634235.610123  225.000000   0.600000   -0.022806   -0.122769
1670634235.644146  225.000000   0.585000   -0.011419   -0.125887
1670634235.677859  225.000000   0.585000   -0.011419   -0.121990
1670634235.711074  225.000000   0.615000   -0.011419   -0.099774
1670634235.744273  225.000000   0.615000   0.277339   -0.063528
1670634235.788688  225.000000   0.615000   0.277339   -0.026113
1670634235.808924  225.000000   0.600000   0.277339   -0.012862
1670634235.854135  225.000000   0.615000   0.277339   0.015979
1670634235.888373  225.000000   0.600000   -0.000000   0.064697
1670634235.920998  225.000000   0.615000   -0.011419   0.083405
1670634235.954882  225.000000   0.600000   -0.011419   0.085354
1670634235.987261  225.000000   0.600000   -0.295853   0.067815
1670634236.010560  225.000000   0.600000   -0.295853   0.047938
1670634236.044585  225.000000   0.615000   -0.295853   0.002338
1670634236.080572  225.000000   0.615000   -0.304894   -0.035467
1670634236.114114  225.000000   0.615000   -0.295853   -0.078728
1670634236.155724  225.000000   0.615000   -0.295853   -0.104841
1670634236.188675  225.000000   0.630000   -0.286661   -0.113026
1670634236.212717  225.000000   0.630000   -0.011419   -0.116144
1670634236.246093  225.000000   0.615000   -0.000000   -0.118872
1670634236.282446  225.000000   0.630000   0.277339   -0.113026
1670634236.315418  225.000000   0.645000   0.286661   -0.090031
1670634236.360132  225.000000   0.645000   0.295853   -0.038974
1670634236.382911  225.000000   0.645000   0.295853   0.007015
1670634236.410454  225.000000   0.645000   0.286661   0.037026
1670634236.446836  225.000000   0.660000   0.286661   0.084964
1670634236.485753  225.000000   0.645000   -0.000000   0.100164
1670634236.519277  225.000000   0.630000   -0.011419   0.095487
1670634236.553059  225.000000   0.645000   -0.011419   0.083015
1670634236.591717  225.000000   0.645000   -0.295853   0.054564
1670634236.623181  225.000000   0.645000   -0.295853   0.024164
1670634236.657623  225.000000   0.630000   -0.295853   -0.011303
1670634236.689429  225.000000   0.645000   -0.295853   -0.047159
1670634236.723105  225.000000   0.660000   -0.295853   -0.088862
1670634236.757277  225.000000   0.645000   -0.295853   -0.109908
1670634236.779470  225.000000   0.645000   -0.011419   -0.115364
1670634236.825741  225.000000   0.645000   -0.000000   -0.124718
1670634236.851114  225.000000   0.645000   0.286661   -0.120821
1670634236.881601  225.000000   0.645000   0.286661   -0.094318
1670634236.914783  225.000000   0.645000   0.286661   -0.048328
1670634236.950979  225.000000   0.645000   0.295853   0.003508
1670634236.984420  225.000000   0.660000   0.295853   0.058851
1670634237.026455  225.000000   0.645000   0.286661   0.093928
1670634237.048601  225.000000   0.660000   -0.000000   0.098995
1670634237.093065  225.000000   0.660000   -0.000000   0.092369
1670634237.114763  225.000000   0.660000   -0.011419   0.087692
1670634237.145098  225.000000   0.645000   -0.286661   0.054564
1670634237.180999  225.000000   0.645000   -0.295853   0.019877
1670634237.227721  225.000000   0.645000   -0.295853   -0.039364
1670634237.249174  225.000000   0.630000   -0.295853   -0.059241
1670634237.279958  225.000000   0.630000   -0.286661   -0.087692
1670634237.327552  225.000000   0.645000   -0.011419   -0.113805
1670634237.349053  225.000000   0.645000   -0.000000   -0.118092
1670634237.393589  225.000000   0.630000   0.011419   -0.120431
1670634237.415484  225.000000   0.645000   0.286661   -0.114585
1670634237.447294  225.000000   0.645000   0.295853   -0.083795
1670634237.482702  225.000000   0.660000   0.295853   -0.037026
1670634237.518849  225.000000   0.660000   0.295853   0.028451
1670634237.562085  225.000000   0.645000   0.286661   0.080677
1670634237.589241  225.000000   0.660000   0.286661   0.100164
1670634237.626639  225.000000   0.660000   -0.000000   0.105231
1670634237.648355  225.000000   0.660000   -0.011419   0.101723
1670634237.697628  225.000000   0.660000   -0.022806   0.081846
1670634237.717772  225.000000   0.645000   -0.304894   0.064697
1670634237.747558  225.000000   0.630000   -0.313765   0.031179
1670634237.784059  225.000000   0.630000   -0.313765   -0.008964
1670634237.823344  225.000000   0.645000   -0.313765   -0.069374
1670634237.856964  225.000000   0.630000   -0.313765   -0.107569
1670634237.890530  225.000000   0.645000   -0.045355   -0.122769
1670634237.924151  225.000000   0.630000   -0.034128   -0.125887
1670634237.958298  225.000000   0.615000   -0.034128   -0.125108
1670634237.991091  225.000000   0.645000   -0.034128   -0.104451
1670634238.024914  225.000000   0.645000   0.248820   -0.069374
1670634238.054490  225.000000   0.645000   0.248820   -0.037026
1670634238.098612  225.000000   0.630000   0.239210   -0.019097
1670634238.120996  225.000000   0.630000   0.239210   -0.004287
1670634238.152406  225.000000   0.645000   -0.056456   0.020656
1670634238.187912  225.000000   0.630000   -0.067404   0.060410
1670634238.224234  225.000000   0.630000   -0.339190   0.060410
1670634238.257928  225.000000   0.630000   -0.355026   0.027672
1670634238.301397  225.000000   0.630000   -0.355026   -0.027282
1670634238.322406  225.000000   0.645000   -0.362583   -0.056123
1670634238.352461  225.000000   0.630000   -0.362583   -0.100164
1670634238.390648  225.000000   0.645000   -0.362583   -0.133682
1670634238.428455  225.000000   0.630000   -0.369892   -0.144985
1670634238.461880  225.000000   0.630000   -0.376951   -0.141867
1670634238.495550  225.000000   0.645000   -0.376951   -0.141867
1670634238.529017  225.000000   0.630000   -0.383760   -0.142646
1670634238.563321  225.000000   0.645000   -0.383760   -0.143036
1670634238.596332  225.000000   0.630000   -0.545991   -0.144205
1670634238.629883  225.000000   0.630000   -0.545991   -0.148103
1670634238.664144  225.000000   0.645000   -0.550222   -0.163692
1670634238.697489  225.000000   0.630000   -0.561970   -0.178892
1670634238.731125  225.000000   0.645000   -0.561970   -0.193313
1670634238.764305  225.000000   0.630000   -0.561970   -0.203836
1670634238.798272  225.000000   0.645000   -0.565582   -0.208903
1670634238.827163  225.000000   0.645000   -0.565582   -0.211631
1670634238.875753  225.000000   0.645000   -0.565582   -0.213190
1670634238.908498  225.000000   0.630000   -0.414113   -0.212800
1670634238.929226  225.000000   0.630000   -0.561970   -0.212410
1670634238.957182  225.000000   0.630000   -0.565582   -0.215138
1670634239.008608  225.000000   0.615000   -0.569047   -0.216697
1670634239.038665  225.000000   0.615000   -0.565582   -0.216308
1670634239.059284  225.000000   0.615000   -0.569047   -0.214359
1670634239.091999  225.000000   0.600000   -0.672115   -0.213579
1670634239.143946  225.000000   0.615000   -0.672115   -0.221764
1670634239.162331  225.000000   0.615000   -0.673994   -0.226831
1670634239.192549  225.000000   0.615000   -0.733772   -0.235795
1670634239.227152  225.000000   0.615000   -0.735050   -0.247097
1670634239.268247  225.000000   0.630000   -0.833502   -0.257231
1670634239.311377  225.000000   0.615000   -0.833974   -0.273210
1670634239.346147  225.000000   0.615000   -0.834866   -0.280615
1670634239.379002  225.000000   0.615000   -0.833974   -0.296985
1670634239.408624  225.000000   0.600000   -0.834428   -0.305949
1670634239.436512  225.000000   0.600000   -0.835287   -0.314133
1670634239.469658  225.000000   0.600000   -0.738591   -0.315692
1670634239.504058  225.000000   0.600000   -0.737458   -0.316862
1670634239.536889  225.000000   0.615000   -0.866922   -0.323487
1670634239.566292  225.000000   0.615000   -0.866922   -0.323097
1670634239.600005  225.000000   0.615000   -0.866922   -0.327774
1670634239.633681  225.000000   0.615000   -0.866922   -0.324656
1670634239.682058  225.000000   0.615000   -0.867217   -0.331672
1670634239.716200  225.000000   0.615000   -0.867217   -0.330892
1670634239.748539  225.000000   0.600000   -0.866922   -0.332841
1670634239.782646  225.000000   0.600000   -0.888857   -0.330113
1670634239.806254  225.000000   0.600000   -0.888857   -0.325436
1670634239.840160  225.000000   0.600000   -0.888857   -0.332451
